H1	L1	V1
6.598055835417412e-18	1.6418572889554943e-18	-2.1372208050664452e-19
6.605607310559462e-18	1.6313736090925164e-18	-1.999459857017782e-19
6.557640226839008e-18	1.6333421255019771e-18	-1.898892825736149e-19
6.546426611480161e-18	1.6354574324509583e-18	-1.90541566804488e-19
6.590697066882121e-18	1.6239749891403773e-18	-1.9410488223666835e-19
6.617628165182261e-18	1.6313952368352162e-18	-1.8642324903484273e-19
6.571028255469232e-18	1.6274915023004986e-18	-1.7174564279617614e-19
6.542654312720309e-18	1.6213353858560972e-18	-1.7165184681676784e-19
6.594641080000236e-18	1.6299421390664852e-18	-1.6963246058786767e-19
6.624419448833576e-18	1.6210872036416795e-18	-1.5910774648885133e-19
6.581427503349272e-18	1.6209023651084692e-18	-1.520809740497855e-19
6.553753382419433e-18	1.6241883343646012e-18	-1.4912222358855983e-19
6.589851638740225e-18	1.6131611163373411e-18	-1.435763663540409e-19
6.628035107261623e-18	1.618820612391523e-18	-1.4212035998239295e-19
6.5991175488450074e-18	1.6154971335251615e-18	-1.3467058984161886e-19
6.553932212124156e-18	1.6084637308221302e-18	-1.3786948153110167e-19
6.590872575344424e-18	1.6171452761842212e-18	-1.3664969690046384e-19
6.638024634890272e-18	1.6067976104462187e-18	-1.1354983266835813e-19
6.602905747884987e-18	1.6055728823651664e-18	-1.2170777580710714e-19
6.565319996845456e-18	1.6129449276371652e-18	-1.240491093294179e-19
6.591885193234792e-18	1.600271948097191e-18	-1.1018939257877018e-19
6.6356050759920135e-18	1.6031993760348299e-18	-1.1296820161025953e-19
6.621971434393981e-18	1.602522665018483e-18	-1.0837722634169402e-19
6.5717657718867295e-18	1.5932925147941174e-18	-1.0116716153453433e-19
6.588367110533721e-18	1.602014266938727e-18	-8.635355776745049e-20
6.643273697098952e-18	1.5948787248708671e-18	-8.0343370814971e-20
6.628029445806765e-18	1.590355237753601e-18	-9.51714198316848e-20
6.5809879505234394e-18	1.5975744220928246e-18	-8.487358502995593e-20
6.592441116893405e-18	1.5847562617772186e-18	-6.860401771519711e-20
6.639969396165152e-18	1.5872559084359762e-18	-7.592629043920665e-20
6.642402034871472e-18	1.5907899601481883e-18	-7.074757525155156e-20
6.592389348554157e-18	1.5762671547299418e-18	-6.002913831458965e-20
6.588172162295071e-18	1.5844940085968603e-18	-5.85369093954727e-20
6.644646094921471e-18	1.5815978301528462e-18	-5.055331759581639e-20
6.649093090815486e-18	1.5716974218037827e-18	-4.41019610720765e-20
6.6003740468839006e-18	1.5823664678709487e-18	-4.236860353288324e-20
6.595101028106016e-18	1.5704694471790125e-18	-3.162967421315676e-20
6.641013316504605e-18	1.5668190460718781e-18	-1.6237273143663715e-20
6.658612408338242e-18	1.5747335148007994e-18	-1.2083070032898847e-20
6.614222155254303e-18	1.5593600201475064e-18	-4.90520599046153e-21
6.593002579051982e-18	1.5634598524216102e-18	3.711950298850541e-21
6.641920833850552e-18	1.5660912891432761e-18	1.557135213098942e-21
6.666132619522427e-18	1.5519418024391227e-18	1.2021512691335331e-20
6.622175458301087e-18	1.5621350775935156e-18	1.590597059474023e-20
6.5994756162929e-18	1.5559339634793916e-18	1.628341169436602e-20
6.639880468000087e-18	1.5447746693523914e-18	2.5304823237028945e-20
6.670516174618845e-18	1.5562132019484084e-18	2.6494778370177152e-20
6.636338685781076e-18	1.5420554468818615e-18	4.0866239524746663e-20
6.6007684607912475e-18	1.540620308024394e-18	4.902707223570776e-20
6.638300239963352e-18	1.549280881223266e-18	6.050623180270998e-20
6.677609219944053e-18	1.5317076837070592e-18	7.652657125677053e-20
6.6432406604696575e-18	1.5389993073280117e-18	7.238182556041373e-20
6.6101674860065144e-18	1.5378441744661656e-18	7.967454722275931e-20
6.637289870688015e-18	1.523330825799016e-18	8.506085516310493e-20
6.675689150591977e-18	1.5348274844429915e-18	9.700734066738025e-20
6.6590111015243545e-18	1.524594210788743e-18	1.1346018037315926e-19
6.613216514464751e-18	1.5175620203079145e-18	1.088035890477405e-19
6.633029033740481e-18	1.5260850059868125e-18	1.1689177743366473e-19
6.683378254650012e-18	1.5121789629007743e-18	1.2122598385013862e-19
6.664352797680932e-18	1.5148420996756412e-18	1.2611894902495743e-19
6.620664710200838e-18	1.5171022706288968e-18	1.3653068967252531e-19
6.635645086406055e-18	1.5014544083521017e-18	1.3846575665651055e-19
6.679979502324732e-18	1.5089265773215175e-18	1.4928774594818872e-19
6.67661317258384e-18	1.5033239531981655e-18	1.562114965618399e-19
6.628977283115744e-18	1.4927047563440708e-18	1.7616515673031873e-19
6.630395668752127e-18	1.5039271279810919e-18	1.8532188229490838e-19
6.685650793806116e-18	1.4916607620994846e-18	1.830904382560062e-19
6.682547064220707e-18	1.4873416600592446e-18	1.982066502117644e-19
6.635263895343501e-18	1.4955646934442466e-18	2.010373220272355e-19
6.637030759753356e-18	1.4786097950518899e-18	2.0736693128740448e-19
6.675607492819003e-18	1.4818802194795359e-18	2.1003781054686367e-19
6.690707641448089e-18	1.4819280788300843e-18	1.9666102432300855e-19
6.649655474029478e-18	1.4664898376803996e-18	2.0798092396963396e-19
6.629650984839542e-18	1.4758896832130328e-18	2.24303194363556e-19
6.6807932999520905e-18	1.467994746914723e-18	2.2199792410247066e-19
6.698140075904095e-18	1.459947308889959e-18	2.2622727059777163e-19
6.652809655848812e-18	1.4694802661173144e-18	2.295731051140687e-19
6.636892096232573e-18	1.4543288531217546e-18	2.4110911581723125e-19
6.675204566458128e-18	1.4521387423739244e-18	2.4895864244372014e-19
6.7014020468252775e-18	1.456844097134127e-18	2.4971763823994125e-19
6.668862896796685e-18	1.440586876312659e-18	2.6312649565280363e-19
6.635673641429056e-18	1.4455323528815637e-18	2.5893648331861905e-19
6.671959948702083e-18	1.4438968314295059e-18	2.5697486931614393e-19
6.7087950909400125e-18	1.4320309434015784e-18	2.614515871475911e-19
6.671627294094871e-18	1.4407854341986899e-18	2.592485774322192e-19
6.640721983084079e-18	1.4292282940790013e-18	2.60942564716126e-19
6.6729999332470245e-18	1.4226382051552567e-18	2.522875129779493e-19
6.704709569065715e-18	1.4290991516392055e-18	2.6398684204015807e-19
6.685523111561732e-18	1.4115500021797508e-18	2.736765832336876e-19
6.644700489429484e-18	1.4142480957032378e-18	2.5994242027323125e-19
6.663377770392277e-18	1.4161400481575158e-18	2.80606699372436e-19
6.7138114890634006e-18	1.4015484027713464e-18	2.892281177538962e-19
6.690057823912151e-18	1.4089451942164155e-18	2.7201629068163478e-19
6.6468146982777894e-18	1.4010427705341143e-18	2.8246649956784176e-19
6.66874291377549e-18	1.3916944473724742e-18	2.902018014742564e-19
6.7046891669677156e-18	1.3982240908595864e-18	2.8066555958825473e-19
6.699440936333127e-18	1.3834941831288911e-18	2.7735833858495333e-19
6.6595162648993585e-18	1.3814765886138092e-18	2.811201697582709e-19
6.655765930660192e-18	1.3857827664481772e-18	2.808780335880196e-19
6.7096373690389435e-18	1.3715677442248622e-18	2.7617303324587885e-19
6.708129973069001e-18	1.375520466807033e-18	2.6973121915471224e-19
6.655243036002805e-18	1.372037132024777e-18	2.7329417752847356e-19
6.664083149443024e-18	1.3585777199516642e-18	2.7455238888098317e-19
6.704835071505977e-18	1.3652866819387583e-18	2.7461842298356817e-19
6.708380772173729e-18	1.3542095892165435e-18	2.8751220184070984e-19
6.673070461803221e-18	1.3463549750023576e-18	2.8331734117772134e-19
6.6538922480730624e-18	1.3539266015400856e-18	2.8466100547725327e-19
6.700359556602989e-18	1.3389609788956163e-18	2.903563904655059e-19
6.722363492769531e-18	1.3393807086136611e-18	2.7895124042047e-19
6.6702560807935506e-18	1.3418817496575375e-18	2.767099814512033e-19
6.658282894786167e-18	1.3253649139822254e-18	2.683844895344357e-19
6.701324553533187e-18	1.329207393589613e-18	2.6621252215341155e-19
6.714311181053481e-18	1.3216380971986759e-18	2.7740032342975317e-19
6.6866831385124485e-18	1.3110321214865974e-18	2.761279749164773e-19
6.657116607808002e-18	1.3182951977107759e-18	2.735024099395615e-19
6.6873218644482595e-18	1.3050892264108111e-18	2.722055758532386e-19
6.729882846727014e-18	1.3034049104960414e-18	2.7334402533617158e-19
6.6882646397300474e-18	1.3076693040334938e-18	2.7910027126834356e-19
6.652973717019915e-18	1.2903673992208328e-18	2.85075271809058e-19
6.69360606767366e-18	1.294191533142529e-18	2.903330171200677e-19
6.7209444257306525e-18	1.2893457005114851e-18	2.917989118252641e-19
6.6953337289267644e-18	1.2728917484829862e-18	2.9150802526138153e-19
6.662442021952694e-18	1.2820559007864098e-18	2.838093636123853e-19
6.678053001457263e-18	1.272031656908282e-18	2.815574451868939e-19
6.725975117009447e-18	1.2650726553706718e-18	2.915317212625425e-19
6.706848573193514e-18	1.2732216817553676e-18	2.8534691062132076e-19
6.654844116984687e-18	1.2552646642265695e-18	2.6857596826624356e-19
6.682299037454276e-18	1.2534499368906406e-18	2.7766733699172928e-19
6.723621371611023e-18	1.2548930596552108e-18	2.8753385501480127e-19
6.704832388946871e-18	1.2369575921874294e-18	2.8275325838839e-19
6.669584918663025e-18	1.242414292983163e-18	2.9245279597967623e-19
6.670226954217411e-18	1.237252101827389e-18	3.0210410436645317e-19
6.718445623197961e-18	1.225714218527622e-18	3.023125504903191e-19
6.720985838670215e-18	1.2339540529119622e-18	3.0091027658116425e-19
6.663514093415399e-18	1.2206310289583202e-18	3.0030462653389285e-19
6.6716896647005925e-18	1.2138588882835442e-18	2.9774636045508085e-19
6.7199579398217044e-18	1.217807971628733e-18	2.963421690627321e-19
6.7136055060060386e-18	1.1991698185344128e-18	2.990245767132925e-19
6.6773878156176394e-18	1.2002201913062356e-18	2.945344075171783e-19
6.667778273561751e-18	1.2024318472952692e-18	2.9468427642709083e-19
6.706450365493415e-18	1.186883385213482e-18	2.9486376734493287e-19
6.728879003807631e-18	1.1928086050162968e-18	2.8962597727887447e-19
6.677181688106121e-18	1.1850326478730931e-18	2.976753066730202e-19
6.6581675962136e-18	1.1710750676704155e-18	3.026962666918257e-19
6.712824624308701e-18	1.178354520742277e-18	3.096239398578492e-19
6.7218833477331675e-18	1.162316703559143e-18	3.2357409862304037e-19
6.682895315237352e-18	1.15706615248293e-18	3.17154448989816e-19
6.6666208064137775e-18	1.1635698885971143e-18	3.140278605990016e-19
6.694114708819967e-18	1.1465979477267216e-18	3.1410726888151485e-19
6.7300321931100236e-18	1.1521234763212808e-18	3.097210163999989e-19
6.693818966858654e-18	1.1477858909803672e-18	3.094829166268853e-19
6.652820988465812e-18	1.1298994993186695e-18	3.020068680632894e-19
6.698638271064105e-18	1.1365116319112283e-18	2.944409023874891e-19
6.729059049685253e-18	1.1246328563145806e-18	2.8884017569134036e-19
6.691969478288009e-18	1.1159745694808263e-18	2.9427418786058376e-19
6.6643082987824345e-18	1.1219165423253543e-18	2.9356595558495677e-19
6.684960925854056e-18	1.1083728819588043e-18	2.948766810249496e-19
6.723312507041245e-18	1.1076752700508496e-18	3.1050276818318875e-19
6.706871250541558e-18	1.1074348553360564e-18	3.013480576010137e-19
6.6554771897034095e-18	1.0927408540153528e-18	2.965601195758019e-19
6.67950232517723e-18	1.0931921983190738e-18	3.071317261710546e-19
6.7295686968112455e-18	1.0844309707117698e-18	3.0054455205745195e-19
6.7015908459118144e-18	1.0739718247745769e-18	2.8866060346369945e-19
6.66273938588495e-18	1.0800125828056211e-18	2.744959465585548e-19
6.677230061215336e-18	1.0689586354894038e-18	2.6900175540622675e-19
6.714489827333223e-18	1.0647783844677099e-18	2.674727241093569e-19
6.716117593511951e-18	1.0666036549529087e-18	2.5953562387185113e-19
6.663361578294648e-18	1.0505413467839249e-18	2.5492200012670513e-19
6.662245002626976e-18	1.0500392751624314e-18	2.5194320904892647e-19
6.722339530123336e-18	1.0446602766151191e-18	2.579477217636192e-19
6.712837755724997e-18	1.0323019192772744e-18	2.5942936418183715e-19
6.6648382513083786e-18	1.0373743201002656e-18	2.6327546704184407e-19
6.6678701982756485e-18	1.0271205427522799e-18	2.631794490063635e-19
6.7048117640803945e-18	1.021316976631848e-18	2.519631249766825e-19
6.719411269179921e-18	1.0253818422540228e-18	2.4272154706370514e-19
6.674974641467108e-18	1.0094520240453419e-18	2.2420154549067634e-19
6.651589411269408e-18	1.0067211606775827e-18	2.2300399551051286e-19
6.7075100784126835e-18	1.0039443345789695e-18	2.28539789145926e-19
6.722494030539897e-18	9.88738341356009e-19	2.1487373391368518e-19
6.668794617687352e-18	9.939243321381516e-19	2.0212395850482648e-19
6.658857737126265e-18	9.875561642584195e-19	1.950507910738664e-19
6.696639503972302e-18	9.768217053144988e-19	1.8591482659157967e-19
6.7181989531453245e-18	9.83015231125364e-19	1.8945254220771393e-19
6.686080658031724e-18	9.693716198176763e-19	1.9506574629999245e-19
6.647444562726297e-18	9.63210521052458e-19	1.9207553153665912e-19
6.6884302068676295e-18	9.632454325389343e-19	1.8956831493435265e-19
6.726623039846923e-18	9.473622830069805e-19	1.8015234900543533e-19
6.680298434183212e-18	9.499250315386551e-19	1.795074827130687e-19
6.651338737739846e-18	9.461338601465969e-19	1.6974701250415036e-19
6.684204506670492e-18	9.341850882398562e-19	1.5762112030551174e-19
6.716367491647941e-18	9.410884617460992e-19	1.5123804456635867e-19
6.695474355221586e-18	9.286009239587379e-19	1.3395956220365292e-19
6.6469238600583105e-18	9.186883118692504e-19	1.2699487214804707e-19
6.669726092629828e-18	9.23139603300288e-19	1.235035098224843e-19
6.724828301912112e-18	9.059493669260879e-19	1.2209066091959732e-19
6.6937095093595034e-18	9.048595990864849e-19	1.2183639343703033e-19
6.645507875090665e-18	9.071628242660496e-19	1.1892898559063512e-19
6.6718195963585406e-18	8.905192089451278e-19	1.306874532545889e-19
6.711844804284036e-18	8.964268547978755e-19	1.365376740905202e-19
6.700847058445757e-18	8.909303275146758e-19	1.2877491736890256e-19
6.653670557695423e-18	8.758018830289838e-19	1.2319665305442707e-19
6.6533445232124244e-18	8.810742909947269e-19	1.1333022258562807e-19
6.713909652368575e-18	8.659462152787139e-19	1.0268495684135462e-19
6.707846199303401e-18	8.602011373875173e-19	9.924156967836e-20
6.646903663366707e-18	8.679499847590211e-19	9.236043741603356e-20
6.6589589930480274e-18	8.493421561296201e-19	8.769375250817993e-20
6.7051157161739035e-18	8.512326578450878e-19	8.763275867877852e-20
6.703654025655856e-18	8.52514972453697e-19	7.243186279042658e-20
6.661284463094761e-18	8.332185485990604e-19	8.076537913771118e-20
6.646023681061215e-18	8.384864625362476e-19	9.423499282352976e-20
6.698676325233911e-18	8.274559359718473e-19	8.760468361549494e-20
6.7157954212260556e-18	8.159031211581762e-19	9.563583491470637e-20
6.655516929463312e-18	8.262234694698003e-19	9.312873296109656e-20
6.645798822949565e-18	8.113574752391026e-19	9.303370821309277e-20
6.696434982680532e-18	8.086916720464471e-19	8.871065927165333e-20
6.709616642014483e-18	8.1215745926733495e-19	8.0732680531329e-20
6.670077786474469e-18	7.925169702259125e-19	8.180354918701199e-20
6.6403068757113895e-18	7.948410820858206e-19	6.761059091290811e-20
6.682666861719887e-18	7.902027813843939e-19	6.341598227292473e-20
6.719803894802916e-18	7.743053912244198e-19	6.055156340726632e-20
6.669026333670215e-18	7.824935621411219e-19	5.71423185742344e-20
6.637578507270021e-18	7.739753567984946e-19	6.158937139279295e-20
6.6847332431870874e-18	7.658638092187034e-19	6.135454731254147e-20
6.711681791417932e-18	7.72835081213422e-19	7.457230949995669e-20
6.676300932356887e-18	7.557795797609909e-19	8.694612338405393e-20
6.641015211809815e-18	7.515510630727868e-19	8.934058291502574e-20
6.669680891967932e-18	7.524866484050037e-19	8.596662041378313e-20
6.717129067092076e-18	7.348713300106091e-19	7.70387431220839e-20
6.684051150924239e-18	7.4094497229205325e-19	6.772159782395434e-20
6.634291273614296e-18	7.382206768426966e-19	5.901111582584089e-20
6.671217104478076e-18	7.24899131444294e-19	6.384271427916998e-20
6.7132774685120736e-18	7.319604523662218e-19	6.321159522630381e-20
6.686474722573552e-18	7.1872577359513775e-19	5.477223517161989e-20
6.644212275199667e-18	7.104869845454151e-19	4.519803928657157e-20
6.657910008864381e-18	7.149434014539903e-19	4.400878858418011e-20
6.711179819277186e-18	6.98975170771797e-19	5.479534697804351e-20
6.699040148897686e-18	6.990908904557422e-19	6.283969122154258e-20
6.6393533309345986e-18	6.996985778616216e-19	7.685119594742784e-20
6.6556539616170745e-18	6.872751403440154e-19	7.305448183932377e-20
6.71052760127047e-18	6.919958111576635e-19	6.213718709570014e-20
6.698118720893646e-18	6.840004046770461e-19	5.788881560539427e-20
6.650282833539681e-18	6.722412679281602e-19	5.288893544080749e-20
6.649446312926433e-18	6.741655016052463e-19	5.0903087270026376e-20
6.7014681050626435e-18	6.635606665022156e-19	4.061534711326808e-20
6.711935131344434e-18	6.607442648416181e-19	3.408148584381165e-20
6.650523932645289e-18	6.624652787808485e-19	2.3789720733399882e-20
6.6446188756769096e-18	6.519521645804139e-19	1.503785159805867e-20
6.704069264446783e-18	6.513517616860634e-19	2.220099352517604e-20
6.707198993671176e-18	6.484101838963143e-19	2.4233153239089793e-20
6.6606562989388996e-18	6.368190593542036e-19	3.465109363777077e-20
6.645276865880805e-18	6.368619215399279e-19	3.790659153692566e-20
6.689893779283856e-18	6.293891016761767e-19	3.056178099015862e-20
6.71983244376851e-18	6.222873607645954e-19	4.207499158580413e-20
6.6677520722399925e-18	6.2782159158157e-19	3.204632846060288e-20
6.637997002652701e-18	6.178940783278856e-19	1.878836803359421e-20
6.6939525353050385e-18	6.141851589036656e-19	1.0803129932869244e-20
6.718834053973085e-18	6.147345449372274e-19	-2.704057361689342e-21
6.672132573787369e-18	6.008949263200795e-19	-3.091330922331773e-21
6.6453375866936986e-18	6.02205345065257e-19	-1.2344396228198036e-20
6.681173102373096e-18	5.95618645468594e-19	-1.928850157390241e-20
6.722049143312784e-18	5.878777056524262e-19	-2.3534960779986244e-20
6.686753533598245e-18	5.937153066881951e-19	-1.6939351884784002e-20
6.6374684043166205e-18	5.833700579288221e-19	-8.565833857702348e-21
6.6812693518759795e-18	5.818514309963485e-19	-6.208601643065666e-21
6.726598569631628e-18	5.817969781494836e-19	6.7239046658324665e-21
